date_time,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,cloud_coverage,weather_condition,forecasted_weather,year,month,day,hour,weekday,is_weekend,season,wind_dir_label,season_encoded,wind_dir_encoded
11-08-2013,0.770491803,0.632653061,0.274725275,27,0.612481858,0,0.54,sun,sun,2013,8,11,0,6,1,Summer,NE,2,2
12-08-2013,0.808196721,0.734693878,0.164835165,65,0.528301887,0,0.77,sun,sun,2013,8,12,0,0,0,Summer,NE,2,2
13-08-2013,0.826229508,0.224489796,0.153846154,162,0.425253991,0,0.1,sun,fog,2013,8,13,0,1,0,Summer,S,2,4
14-08-2013,0.816393443,0.979591837,0.175824176,228,0.616835994,0.01431127,0.25,rain,rain,2013,8,14,0,2,0,Summer,SW,2,6
15-08-2013,0.752459016,0.244897959,0.065934066,260,0.622641509,0.032200358,0.41,rain,rain,2013,8,15,0,3,0,Summer,W,2,7
16-08-2013,0.862295082,0.448979592,0.197802198,163,0.500725689,0,0.26,fog,fog,2013,8,16,0,4,0,Summer,S,2,4
17-08-2013,0.826229508,0.489795918,0.285714286,300,0.555878084,0,0.1,sun,sun,2013,8,17,0,5,1,Summer,NW,2,3
18-08-2013,0.808196721,0.693877551,0.296703297,302,0.342525399,0,0.37,sun,sun,2013,8,18,0,6,1,Summer,NW,2,3
19-08-2013,0.818032787,0.816326531,0.285714286,286,0.671988389,0,0.97,sun,sun,2013,8,19,0,0,0,Summer,W,2,7
20-08-2013,0.808196721,0.591836735,0.461538462,9,0.361393324,0,0.42,sun,sun,2013,8,20,0,1,0,Summer,N,2,1
21-08-2013,0.826229508,0.326530612,0.428571429,194,0.388969521,0,0.18,sun,sun,2013,8,21,0,2,0,Summer,S,2,4
22-08-2013,0.844262295,0.979591837,0.164835165,117,0.500725689,0,0.63,sun,sun,2013,8,22,0,3,0,Summer,SE,2,5
23-08-2013,0.798360656,0.387755102,0.406593407,269,0.653120464,0,0.05,sun,sun,2013,8,23,0,4,0,Summer,W,2,7
24-08-2013,0.808196721,0.959183673,0.252747253,79,0.653120464,0,0.45,sun,sun,2013,8,24,0,5,1,Summer,E,2,0
25-08-2013,0.752459016,0.489795918,0.241758242,92,0.492017417,0.005366726,0.41,rain,rain,2013,8,25,0,6,1,Summer,E,2,0
26-08-2013,0.78852459,0.428571429,0.164835165,265,0.603773585,0.017889088,0.91,rain,rain,2013,8,26,0,0,0,Summer,W,2,7
27-08-2013,0.844262295,0.244897959,0.10989011,331,0.246734398,0.023255814,0.64,rain,rain,2013,8,27,0,1,0,Summer,NW,2,3
28-08-2013,0.818032787,0.367346939,0.098901099,349,0.387518142,0.100178891,0.98,rain,rain,2013,8,28,0,2,0,Summer,N,2,1
29-08-2013,0.816393443,0.979591837,0.285714286,360,0.3904209,0.345259392,0.71,rain,drizzle,2013,8,29,0,3,0,Summer,N,2,1
30-08-2013,0.816393443,0.714285714,0.274725275,256,0.673439768,0,0.58,sun,sun,2013,8,30,0,4,0,Summer,W,2,7
31-08-2013,0.808196721,0.224489796,0.241758242,132,0.586357039,0,0.51,sun,sun,2013,8,31,0,5,1,Summer,SE,2,5
01-09-2013,0.836065574,0.816326531,0.230769231,275,0.518142235,0,0.46,sun,sun,2013,9,1,0,6,1,Fall,W,0,7
02-09-2013,0.862295082,0.367346939,0.186813187,263,0.532656023,0,0.06,sun,sun,2013,9,2,0,0,0,Fall,W,0,7
03-09-2013,0.808196721,0.224489796,0.142857143,170,0.71988389,0.041144902,0.1,rain,rain,2013,9,3,0,1,0,Fall,S,0,4
04-09-2013,0.762295082,0.163265306,0.21978022,0,0.467343977,0.005366726,0.6,rain,rain,2013,9,4,0,2,0,Fall,N,0,1
05-09-2013,0.708196721,0.12244898,0.230769231,312,0.301886792,0.495527728,0.67,rain,rain,2013,9,5,0,3,0,Fall,NW,0,3
06-09-2013,0.744262295,0.551020408,0.241758242,63,0.650217707,0.381037567,0.24,rain,rain,2013,9,6,0,4,0,Fall,NE,0,2
07-09-2013,0.78852459,0.265306122,0.175824176,283,0.518142235,0,0.11,sun,sun,2013,9,7,0,5,1,Fall,W,0,7
08-09-2013,0.798360656,0.612244898,0.120879121,120,0.629898403,0,0.25,fog,fog,2013,9,8,0,6,1,Fall,SE,0,5
09-09-2013,0.780327869,0.367346939,0.186813187,106,0.486211901,0,0.11,sun,sun,2013,9,9,0,0,0,Fall,E,0,0
10-09-2013,0.808196721,0.93877551,0.362637363,174,0.370101597,0,0.42,sun,sun,2013,9,10,0,1,0,Fall,S,0,4
11-09-2013,0.944262295,0.306122449,0.21978022,203,0.550072569,0,0.5,sun,sun,2013,9,11,0,2,0,Fall,SW,0,6
12-09-2013,0.790163934,0.081632653,0.142857143,164,0.493468795,0,0.36,sun,sun,2013,9,12,0,3,0,Fall,S,0,4
13-09-2013,0.690163934,0.693877551,0.175824176,304,0.518142235,0,0.45,sun,sun,2013,9,13,0,4,0,Fall,NW,0,3
14-09-2013,0.736065574,0.224489796,0.10989011,119,0.727140784,0,0.52,fog,fog,2013,9,14,0,5,1,Fall,SE,0,5
15-09-2013,0.670491803,0.489795918,0.197802198,43,0.332365747,0.059033989,0.87,rain,fog,2013,9,15,0,6,1,Fall,NE,0,2
16-09-2013,0.726229508,0.408163265,0.428571429,311,0.534107402,0.005366726,0.79,rain,fog,2013,9,16,0,0,0,Fall,NW,0,3
17-09-2013,0.644262295,0.714285714,0.208791209,155,0.373004354,0,0.12,sun,sun,2013,9,17,0,1,0,Fall,SE,0,5
18-09-2013,0.68852459,0.448979592,0.230769231,206,0.116110305,0,0.88,sun,sun,2013,9,18,0,2,0,Fall,SW,0,6
19-09-2013,0.708196721,0.306122449,0.120879121,107,0.484760522,0,0.53,sun,rain,2013,9,19,0,3,0,Fall,E,0,0
20-09-2013,0.724590164,0.775510204,0.285714286,250,0.496371553,0.064400716,0.56,rain,rain,2013,9,20,0,4,0,Fall,W,0,7
21-09-2013,0.68852459,0.897959184,0.230769231,333,0.582002903,0,0.03,sun,sun,2013,9,21,0,5,1,Fall,NW,0,3
22-09-2013,0.624590164,0.836734694,0.56043956,129,0.460087083,0.241502683,0.74,rain,sun,2013,9,22,0,6,1,Fall,SE,0,5
23-09-2013,0.570491803,0.775510204,0.450549451,292,0.275761974,0.050089445,0.95,rain,rain,2013,9,23,0,0,0,Fall,W,0,7
24-09-2013,0.580327869,0.265306122,0.241758242,19,0.373004354,0,0.48,sun,sun,2013,9,24,0,1,0,Fall,N,0,1
25-09-2013,0.542622951,0.612244898,0.285714286,281,0.683599419,0.035778175,0.06,rain,rain,2013,9,25,0,2,0,Fall,W,0,7
26-09-2013,0.524590164,0.081632653,0.197802198,284,0.370101597,0,0.1,sun,snow,2013,9,26,0,3,0,Fall,W,0,7
27-09-2013,0.526229508,0.693877551,0.428571429,0,0.721335269,0.017889088,0.91,rain,rain,2013,9,27,0,4,0,Fall,N,0,1
28-09-2013,0.590163934,0.448979592,0.615384615,118,0.644412192,0.776386404,0.53,rain,rain,2013,9,28,0,5,1,Fall,SE,0,5
29-09-2013,0.542622951,0.571428571,0.736263736,34,0.445573295,0.300536673,0.86,rain,rain,2013,9,29,0,6,1,Fall,NE,0,2
30-09-2013,0.516393443,0.857142857,0.648351648,197,0.386066763,0.330948122,0.44,rain,drizzle,2013,9,30,0,0,0,Fall,S,0,4
01-10-2013,0.506557377,0.204081633,0.472527473,244,0.644412192,0.141323792,0.22,rain,rain,2013,10,1,0,1,0,Fall,SW,0,6
02-10-2013,0.48852459,0.346938776,0.21978022,58,0.457184325,0.094812165,0.27,rain,sun,2013,10,2,0,2,0,Fall,NE,0,2
03-10-2013,0.506557377,0.93877551,0.054945055,324,0.267053701,0.01431127,0.56,rain,rain,2013,10,3,0,3,0,Fall,NW,0,3
04-10-2013,0.508196721,0.224489796,0.076923077,160,0.57329463,0,0.25,sun,sun,2013,10,4,0,4,0,Fall,S,0,4
05-10-2013,0.58852459,0.163265306,0.131868132,178,0.552975327,0,0.24,sun,sun,2013,10,5,0,5,1,Fall,S,0,4
06-10-2013,0.626229508,0.183673469,0.241758242,205,0.657474601,0.073345259,0.53,rain,rain,2013,10,6,0,6,1,Fall,SW,0,6
07-10-2013,0.580327869,0.87755102,0.648351648,11,0.542815675,0.008944544,0.28,rain,rain,2013,10,7,0,0,0,Fall,N,0,1
08-10-2013,0.480327869,0.326530612,0.285714286,275,0.412191582,0.123434705,0.82,rain,fog,2013,10,8,0,1,0,Fall,W,0,7
09-10-2013,0.462295082,0.755102041,0.131868132,180,0.676342525,0,0.96,sun,sun,2013,10,9,0,2,0,Fall,S,0,4
10-10-2013,0.496721311,0.12244898,0.142857143,241,0.690856313,0.017889088,0.35,rain,rain,2013,10,10,0,3,0,Fall,SW,0,6
11-10-2013,0.526229508,0.918367347,0.065934066,215,0.525399129,0.162790698,0.13,rain,rain,2013,10,11,0,4,0,Fall,SW,0,6
12-10-2013,0.506557377,0.244897959,0.197802198,250,0.500725689,0.017889088,0.77,rain,rain,2013,10,12,0,5,1,Fall,W,0,7
13-10-2013,0.480327869,0.795918367,0.153846154,298,0.300435414,0,0.34,fog,fog,2013,10,13,0,6,1,Fall,NW,0,3
14-10-2013,0.444262295,0.836734694,0.131868132,125,0.403483309,0,0.29,sun,fog,2013,10,14,0,0,0,Fall,SE,0,5
15-10-2013,0.462295082,0.163265306,0.054945055,216,0.602322206,0,0.91,sun,sun,2013,10,15,0,1,0,Fall,SW,0,6
16-10-2013,0.480327869,1,0.252747253,305,0.410740203,0,0.16,fog,fog,2013,10,16,0,2,0,Fall,NW,0,3
17-10-2013,0.506557377,0.530612245,0.142857143,284,0.28011611,0,0.66,fog,fog,2013,10,17,0,3,0,Fall,W,0,7
18-10-2013,0.452459016,0.020408163,0.087912088,184,1,0,0.79,sun,snow,2013,10,18,0,4,0,Fall,S,0,4
19-10-2013,0.426229508,0.081632653,0.10989011,38,0.28011611,0,0.29,sun,sun,2013,10,19,0,5,1,Fall,NE,0,2
20-10-2013,0.426229508,0.571428571,0.21978022,222,0.820029028,0,0.92,sun,sun,2013,10,20,0,6,1,Fall,SW,0,6
21-10-2013,0.452459016,0.734693878,0.230769231,183,0.447024673,0,0.44,sun,sun,2013,10,21,0,0,0,Fall,S,0,4
22-10-2013,0.478688525,0.755102041,0.164835165,177,0.480406386,0,0.78,sun,sun,2013,10,22,0,1,0,Fall,S,0,4
23-10-2013,0.43442623,0.367346939,0,293,0.394775036,0,0.88,sun,sun,2013,10,23,0,2,0,Fall,NW,0,3
24-10-2013,0.38852459,0.142857143,0.021978022,339,0.605224964,0,0.5,sun,sun,2013,10,24,0,3,0,Fall,N,0,1
25-10-2013,0.452459016,0.959183673,0.153846154,150,0.283018868,0,0.46,sun,sun,2013,10,25,0,4,0,Fall,SE,0,5
26-10-2013,0.452459016,0.897959184,0.252747253,125,0.224963716,0,0.52,sun,sun,2013,10,26,0,5,1,Fall,SE,0,5
27-10-2013,0.48852459,0,0.43956044,300,0.725689405,0.032200358,0.63,rain,snow,2013,10,27,0,6,1,Fall,NW,0,3
28-10-2013,0.478688525,0.428571429,0.516483516,307,0.375907112,0,0.37,sun,sun,2013,10,28,0,0,0,Fall,NW,0,3
29-10-2013,0.396721311,0.326530612,0.197802198,335,0.600870827,0,0.63,sun,rain,2013,10,29,0,1,0,Fall,NW,0,3
30-10-2013,0.462295082,0.12244898,0.384615385,233,0.333817126,0.008944544,0.86,rain,rain,2013,10,30,0,2,0,Fall,SW,0,6
31-10-2013,0.53442623,0.489795918,0.197802198,7,0.595065312,0.005366726,0.88,rain,rain,2013,10,31,0,3,0,Fall,N,0,1
01-11-2013,0.608196721,0.897959184,0.10989011,340,0.735849057,0.023255814,0.06,rain,rain,2013,11,1,0,4,0,Fall,N,0,1
02-11-2013,0.496721311,0.06122449,0.824175824,128,0.41509434,0.227191413,0.21,rain,rain,2013,11,2,0,5,1,Fall,SE,0,5
03-11-2013,0.396721311,0.714285714,0.21978022,263,0.211901306,0.008944544,0.8,rain,fog,2013,11,3,0,6,1,Fall,W,0,7
04-11-2013,0.362295082,0.102040816,0.131868132,156,0.737300435,0,0.81,drizzle,drizzle,2013,11,4,0,0,0,Fall,SE,0,5
05-11-2013,0.460655738,0.612244898,0.296703297,351,0.626995646,0.044722719,0.4,rain,rain,2013,11,5,0,1,0,Fall,N,0,1
06-11-2013,0.462295082,0.367346939,0.142857143,357,0.423802612,0.067978533,0.73,rain,rain,2013,11,6,0,2,0,Fall,N,0,1
07-11-2013,0.470491803,0.87755102,0.747252747,4,0.460087083,0.53667263,0.09,rain,rain,2013,11,7,0,3,0,Fall,N,0,1
08-11-2013,0.460655738,0.775510204,0.406593407,85,0.330914369,0,0.56,sun,drizzle,2013,11,8,0,4,0,Fall,E,0,0
09-11-2013,0.38852459,0.530612245,0.10989011,174,0.698113208,0.032200358,0.06,rain,rain,2013,11,9,0,5,1,Fall,S,0,4
10-11-2013,0.442622951,0.183673469,0.43956044,289,0.41509434,0,0.49,sun,sun,2013,11,10,0,6,1,Fall,W,0,7
11-11-2013,0.48852459,0.510204082,0.241758242,192,0.285921626,0,0.9,fog,snow,2013,11,11,0,0,0,Fall,S,0,4
12-11-2013,0.526229508,0.367346939,0.197802198,310,0.522496372,0.073345259,0.51,rain,rain,2013,11,12,0,1,0,Fall,NW,0,3
13-11-2013,0.526229508,0.775510204,0.373626374,118,0.367198839,0,0.32,sun,sun,2013,11,13,0,2,0,Fall,SE,0,5
14-11-2013,0.406557377,0.040816327,0.076923077,217,0.342525399,0.023255814,0,rain,rain,2013,11,14,0,3,0,Fall,SW,0,6
15-11-2013,0.416393443,0.897959184,0.615384615,113,0.429608128,0.053667263,0.52,rain,rain,2013,11,15,0,4,0,Fall,SE,0,5
16-11-2013,0.370491803,0.244897959,0.461538462,144,0.505079826,0,0.59,sun,sun,2013,11,16,0,5,1,Fall,SE,0,5
17-11-2013,0.43442623,1,0.549450549,25,0.291727141,0.094812165,0.33,rain,drizzle,2013,11,17,0,6,1,Fall,NE,0,2
18-11-2013,0.48852459,0.551020408,0.384615385,135,0.693759071,0.468694097,0.03,rain,rain,2013,11,18,0,0,0,Fall,SE,0,5
19-11-2013,0.414754098,0.387755102,0.516483516,302,0.590711176,0.017889088,0.16,rain,rain,2013,11,19,0,1,0,Fall,NW,0,3
20-11-2013,0.280327869,0.551020408,0.428571429,231,0.438316401,0,0.03,sun,sun,2013,11,20,0,2,0,Fall,SW,0,6
21-11-2013,0.244262295,0.142857143,0.351648352,75,0.361393324,0,0.42,sun,sun,2013,11,21,0,3,0,Fall,E,0,0
22-11-2013,0.278688525,0.816326531,0.461538462,327,0.478955007,0,0.89,sun,sun,2013,11,22,0,4,0,Fall,NW,0,3
23-11-2013,0.324590164,0.775510204,0.241758242,344,0.622641509,0,0.03,sun,sun,2013,11,23,0,5,1,Fall,N,0,1
24-11-2013,0.326229508,0,0.054945055,301,0.599419448,0,0,fog,fog,2013,11,24,0,6,1,Fall,NW,0,3
25-11-2013,0.360655738,0.040816327,0.010989011,288,0.64586357,0,0.7,sun,sun,2013,11,25,0,0,0,Fall,W,0,7
26-11-2013,0.370491803,0.244897959,0.065934066,0,0.422351234,0,0.93,sun,sun,2013,11,26,0,1,0,Fall,N,0,1
27-11-2013,0.452459016,0.551020408,0.098901099,146,0.068214804,0,0.49,sun,sun,2013,11,27,0,2,0,Fall,SE,0,5
28-11-2013,0.370491803,0.979591837,0.032967033,286,0.673439768,0,0.72,sun,sun,2013,11,28,0,3,0,Fall,W,0,7
29-11-2013,0.360655738,0.489795918,0.186813187,141,0.467343977,0.008944544,0.6,rain,rain,2013,11,29,0,4,0,Fall,SE,0,5
30-11-2013,0.424590164,0.653061224,0.384615385,52,0.589259797,0.041144902,0.34,rain,rain,2013,11,30,0,5,1,Fall,NE,0,2
01-12-2013,0.470491803,0.755102041,0.923076923,303,0.734397678,0.053667263,0.07,rain,snow,2013,12,1,0,6,1,Winter,NW,3,3
02-12-2013,0.280327869,0.102040816,0.340659341,68,0.844702467,0.082289803,0.23,rain,rain,2013,12,2,0,0,0,Winter,E,3,0
03-12-2013,0.198360656,0.87755102,0.571428571,360,0.397677794,0,0.82,sun,sun,2013,12,3,0,1,0,Winter,N,3,1
04-12-2013,0.162295082,0.897959184,0.131868132,89,0.510885341,0,0.35,sun,sun,2013,12,4,0,2,0,Winter,E,3,0
05-12-2013,0.062295082,0.632653061,0.241758242,219,0.690856313,0,0.49,sun,sun,2013,12,5,0,3,0,Winter,SW,3,6
06-12-2013,0.072131148,0.897959184,0.472527473,191,0.370101597,0,0.42,sun,sun,2013,12,6,0,4,0,Winter,S,3,4
07-12-2013,0.008196721,0.93877551,0.296703297,62,0.407837446,0,0.26,sun,sun,2013,12,7,0,5,1,Winter,NE,3,2
08-12-2013,0.052459016,0.408163265,0.197802198,72,0.406386067,0,0.31,sun,sun,2013,12,8,0,6,1,Winter,E,3,0
09-12-2013,0.062295082,0.306122449,0.098901099,160,0.48766328,0,0.77,sun,sun,2013,12,9,0,0,0,Winter,S,3,4
10-12-2013,0.226229508,0.408163265,0.120879121,168,0.460087083,0,0.17,sun,sun,2013,12,10,0,1,0,Winter,S,3,4
11-12-2013,0.180327869,0.204081633,0.043956044,88,0.406386067,0,0.27,sun,sun,2013,12,11,0,2,0,Winter,E,3,0
12-12-2013,0.208196721,0.734693878,0.208791209,175,0.351233672,0.123434705,0.28,rain,rain,2013,12,12,0,3,0,Winter,S,3,4
13-12-2013,0.370491803,0.714285714,0.274725275,268,0.6095791,0.008944544,0.15,rain,rain,2013,12,13,0,4,0,Winter,W,3,7
14-12-2013,0.378688525,0.693877551,0.362637363,72,0.686502177,0,0.98,sun,sun,2013,12,14,0,5,1,Winter,E,3,0
15-12-2013,0.452459016,0.367346939,0.384615385,244,0.70682148,0.023255814,0.46,rain,rain,2013,12,15,0,6,1,Winter,SW,3,6
16-12-2013,0.360655738,0.387755102,0.065934066,76,0.422351234,0.005366726,0.58,rain,rain,2013,12,16,0,0,0,Winter,E,3,0
17-12-2013,0.332786885,0.346938776,0.252747253,158,0.615384615,0,0.3,sun,sun,2013,12,17,0,1,0,Winter,S,3,4
18-12-2013,0.28852459,0.93877551,0.263736264,323,0.526850508,0.023255814,0.03,rain,rain,2013,12,18,0,2,0,Winter,NW,3,3
19-12-2013,0.206557377,0.816326531,0.186813187,97,0.409288824,0,0.36,sun,fog,2013,12,19,0,3,0,Winter,E,3,0
20-12-2013,0.270491803,0.979591837,0.362637363,101,0.59796807,0.100178891,0.16,snow,sun,2013,12,20,0,4,0,Winter,E,3,0
21-12-2013,0.362295082,0.265306122,0.208791209,131,0.40203193,0.100178891,0.38,rain,fog,2013,12,21,0,5,1,Winter,SE,3,5
22-12-2013,0.43442623,0.285714286,0.395604396,101,0.436865022,0.191413238,0.47,rain,fog,2013,12,22,0,6,1,Winter,E,3,0
23-12-2013,0.416393443,0.612244898,0.604395604,18,0.291727141,0.026833631,0.45,rain,rain,2013,12,23,0,0,0,Winter,N,3,1
24-12-2013,0.306557377,0,0.142857143,81,0.425253991,0,0.89,sun,sun,2013,12,24,0,1,0,Winter,E,3,0
25-12-2013,0.262295082,0.040816327,0.043956044,278,0.528301887,0,0.47,sun,sun,2013,12,25,0,2,0,Winter,W,3,7
26-12-2013,0.244262295,0.306122449,0.010989011,338,0.71988389,0,0.38,sun,sun,2013,12,26,0,3,0,Winter,N,3,1
27-12-2013,0.270491803,0.448979592,0.186813187,330,0.441219158,0.005366726,0.03,rain,rain,2013,12,27,0,4,0,Winter,NW,3,3
28-12-2013,0.332786885,0.204081633,0.098901099,128,0.34107402,0,0.29,sun,sun,2013,12,28,0,5,1,Winter,SE,3,5
29-12-2013,0.270491803,0.224489796,0.076923077,343,0.709724238,0,0.29,sun,sun,2013,12,29,0,6,1,Winter,N,3,1
30-12-2013,0.342622951,0.183673469,0.241758242,309,0.419448476,0.005366726,0.21,rain,rain,2013,12,30,0,0,0,Winter,NW,3,3
31-12-2013,0.342622951,0.632653061,0.142857143,88,0.238026125,0.008944544,0.74,rain,rain,2013,12,31,0,1,0,Winter,E,3,0
01-01-2014,0.296721311,0.306122449,0.087912088,212,0.510885341,0,0.65,sun,sun,2014,1,1,0,2,0,Winter,SW,3,6
02-01-2014,0.398360656,0.142857143,0.307692308,142,0.445573295,0.073345259,0.11,rain,fog,2014,1,2,0,3,0,Winter,SE,3,5
03-01-2014,0.316393443,0.755102041,0.241758242,64,0.825834543,0.026833631,0.93,rain,rain,2014,1,3,0,4,0,Winter,NE,3,2
04-01-2014,0.262295082,0.224489796,0.252747253,75,0.561683599,0,0.35,fog,fog,2014,1,4,0,5,1,Winter,E,3,0
05-01-2014,0.252459016,0.469387755,0.362637363,198,0.470246734,0,0.17,sun,snow,2014,1,5,0,6,1,Winter,S,3,4
06-01-2014,0.244262295,0.551020408,0.241758242,142,0.358490566,0.005366726,0.89,rain,rain,2014,1,6,0,0,0,Winter,SE,3,5
07-01-2014,0.342622951,0.142857143,0.131868132,315,0.539912917,0.218246869,0.52,rain,rain,2014,1,7,0,1,0,Winter,NW,3,3
08-01-2014,0.406557377,0.551020408,0.461538462,92,0.703918723,0.17352415,0.7,rain,rain,2014,1,8,0,2,0,Winter,E,3,0
09-01-2014,0.370491803,0.714285714,0.648351648,304,0.53701016,0.103756708,0,rain,rain,2014,1,9,0,3,0,Winter,NW,3,3
10-01-2014,0.470491803,0.510204082,0.725274725,223,0.368650218,0.076923077,0.57,rain,rain,2014,1,10,0,4,0,Winter,SW,3,6
11-01-2014,0.478688525,0.142857143,0.923076923,290,0.570391872,0.381037567,0.89,rain,rain,2014,1,11,0,5,1,Winter,W,3,7
12-01-2014,0.398360656,1,0.846153846,101,0.484760522,0.026833631,0.86,rain,rain,2014,1,12,0,6,1,Winter,E,3,0
13-01-2014,0.462295082,0.551020408,0.736263736,266,0.557329463,0,0.89,sun,sun,2014,1,13,0,0,0,Winter,W,3,7
14-01-2014,0.424590164,0.551020408,0.098901099,354,0.441219158,0,0.05,sun,sun,2014,1,14,0,1,0,Winter,N,3,1
15-01-2014,0.398360656,0.734693878,0.230769231,109,0.436865022,0,0.69,sun,fog,2014,1,15,0,2,0,Winter,E,3,0
16-01-2014,0.306557377,0.816326531,0.252747253,329,0.431059507,0,0.43,sun,drizzle,2014,1,16,0,3,0,Winter,NW,3,3
17-01-2014,0.262295082,0.714285714,0.208791209,264,0.628447025,0,0.71,sun,sun,2014,1,17,0,4,0,Winter,W,3,7
18-01-2014,0.28852459,0.530612245,0.197802198,2,0.438316401,0,0.23,sun,snow,2014,1,18,0,5,1,Winter,N,3,1
19-01-2014,0.278688525,0.326530612,0.230769231,84,0.425253991,0,0.85,sun,fog,2014,1,19,0,6,1,Winter,E,3,0
20-01-2014,0.33442623,0.163265306,0.197802198,281,0.355587808,0,0.18,sun,sun,2014,1,20,0,0,0,Winter,W,3,7
21-01-2014,0.316393443,0.653061224,0.120879121,327,0.557329463,0,1,sun,sun,2014,1,21,0,1,0,Winter,NW,3,3
22-01-2014,0.370491803,0.387755102,0.241758242,303,0.53701016,0.008944544,0.17,rain,rain,2014,1,22,0,2,0,Winter,NW,3,3
23-01-2014,0.33442623,0.244897959,0.527472527,116,0.42670537,0,0.94,fog,fog,2014,1,23,0,3,0,Winter,SE,3,5
24-01-2014,0.352459016,0.551020408,0.164835165,220,0.388969521,0,1,sun,sun,2014,1,24,0,4,0,Winter,SW,3,6
25-01-2014,0.342622951,0.959183673,0.043956044,153,0.764876633,0,0.29,sun,sun,2014,1,25,0,5,1,Winter,SE,3,5
26-01-2014,0.270491803,0.571428571,0.098901099,152,0.2191582,0,0.41,sun,sun,2014,1,26,0,6,1,Winter,SE,3,5
27-01-2014,0.306557377,0.244897959,0.098901099,11,0.563134978,0,0.32,sun,sun,2014,1,27,0,0,0,Winter,N,3,1
28-01-2014,0.406557377,0.918367347,0.131868132,132,0.679245283,0.15921288,0.73,rain,rain,2014,1,28,0,1,0,Winter,SE,3,5
29-01-2014,0.424590164,0.693877551,0.32967033,303,0,0.386404293,1,rain,rain,2014,1,29,0,2,0,Winter,NW,3,3
30-01-2014,0.360655738,0.102040816,0.659340659,292,0.606676343,0,0.11,sun,sun,2014,1,30,0,3,0,Winter,W,3,7
31-01-2014,0.344262295,0.346938776,0.241758242,299,0.460087083,0.041144902,0.93,rain,rain,2014,1,31,0,4,0,Winter,NW,3,3
01-02-2014,0.298360656,0.081632653,0.043956044,227,0.529753266,0.035778175,0.26,rain,rain,2014,2,1,0,5,1,Winter,SW,3,6
02-02-2014,0.28852459,0.93877551,0.230769231,270,0.445573295,0,0.38,sun,sun,2014,2,2,0,6,1,Winter,W,3,7
03-02-2014,0.206557377,0.489795918,0.428571429,42,0.648766328,0,0.08,sun,sun,2014,2,3,0,0,0,Winter,NE,3,2
04-02-2014,0.136065574,0.020408163,0.472527473,342,0.544267054,0,0.2,sun,sun,2014,2,4,0,1,0,Winter,N,3,1
05-02-2014,0.026229508,0.183673469,0.681318681,325,0.510885341,0,0.75,sun,rain,2014,2,5,0,2,0,Winter,NW,3,3
06-02-2014,0,0.591836735,0.450549451,301,0.361393324,0,0.28,sun,fog,2014,2,6,0,3,0,Winter,NW,3,3
07-02-2014,0.098360656,1,0.417582418,20,0.764876633,0,0.32,sun,sun,2014,2,7,0,4,0,Winter,N,3,1
08-02-2014,0.208196721,0.897959184,0.461538462,106,0.493468795,0.091234347,0.61,snow,snow,2014,2,8,0,5,1,Winter,E,3,0
09-02-2014,0.18852459,0.081632653,0.21978022,335,0.824383164,0.008944544,0.14,rain,rain,2014,2,9,0,6,1,Winter,NW,3,3
10-02-2014,0.324590164,0.653061224,0.472527473,302,0.772133527,0.327370304,0.01,rain,rain,2014,2,10,0,0,0,Winter,NW,3,3
11-02-2014,0.416393443,0,0.373626374,116,0.233671988,0.30411449,0.51,rain,rain,2014,2,11,0,1,0,Winter,SE,3,5
12-02-2014,0.442622951,0.346938776,0.659340659,123,0.397677794,0.082289803,0.43,rain,rain,2014,2,12,0,2,0,Winter,SE,3,5
13-02-2014,0.462295082,0.632653061,0.648351648,280,0.34107402,0.032200358,0.53,rain,fog,2014,2,13,0,3,0,Winter,W,3,7
14-02-2014,0.416393443,0.93877551,0.659340659,291,0.484760522,0.168157424,0.17,rain,rain,2014,2,14,0,4,0,Winter,W,3,7
15-02-2014,0.38852459,0.979591837,0.516483516,202,0.519593614,0.209302326,0.02,rain,rain,2014,2,15,0,5,1,Winter,S,3,4
16-02-2014,0.342622951,0.204081633,0.824175824,50,0.525399129,0.472271914,0.06,rain,rain,2014,2,16,0,6,1,Winter,NE,3,2
17-02-2014,0.332786885,0.408163265,0.56043956,270,0.644412192,0.259391771,0.42,rain,sun,2014,2,17,0,0,0,Winter,W,3,7
18-02-2014,0.352459016,0.510204082,0.637362637,323,0.708272859,0.271914132,0.81,rain,rain,2014,2,18,0,1,0,Winter,NW,3,3
19-02-2014,0.324590164,0.489795918,0.615384615,276,0.632801161,0.017889088,0.37,rain,drizzle,2014,2,19,0,2,0,Winter,W,3,7
20-02-2014,0.380327869,0.428571429,0.714285714,140,0.410740203,0.053667263,0.36,rain,sun,2014,2,20,0,3,0,Winter,SE,3,5
21-02-2014,0.298360656,0.530612245,0.274725275,274,0.378809869,0.050089445,0.57,rain,rain,2014,2,21,0,4,0,Winter,W,3,7
22-02-2014,0.262295082,0.979591837,0.296703297,289,0.492017417,0.044722719,0.32,rain,rain,2014,2,22,0,5,1,Winter,W,3,7
23-02-2014,0.306557377,0.244897959,0.241758242,333,0.554426705,0.109123435,0.58,rain,fog,2014,2,23,0,6,1,Winter,NW,3,3
24-02-2014,0.28852459,0.653061224,0.307692308,51,0.465892598,0.23255814,0.94,rain,rain,2014,2,24,0,0,0,Winter,NE,3,2
